design_series|field|verdict|corrected_value|confidence|source|batch
KNK|turbine_speed_rpm|BLOCKED|None|LOW|Search unavailable mid-batch|specs_09.psv
OCR|thermal_power_mwth|CONFIRMED|None|HIGH|Wikipedia: Piqua Nuclear Generating Station (45.5 MWt, matches DB's 45.0)|specs_09.psv
OCR|fuel_type|UNVERIFIABLE|None|LOW|"Searched; uranium fuel confirmed but ""UO2"" chemical form not explicitly stated"|specs_09.psv
OCR|moderator|WRONG|Organic (terphenyl)|HIGH|"Wikipedia: Piqua Nuclear Generating Station (organically cooled AND moderated - terphenyl serves as both coolant and moderator, contradicting the DB's ""Light water"" moderator)"|specs_09.psv
OCR|coolant|CONFIRMED|None|HIGH|Wikipedia: Piqua Nuclear Generating Station (terphenyl organic coolant)|specs_09.psv
OCR|number_of_turbines|UNVERIFIABLE|None|LOW|Searched; no turbine count retrieved|specs_09.psv
PFBR|thermal_power_mwth|CONFIRMED|None|MED|Wikipedia: Prototype Fast Breeder Reactor (1253 MWt, close match to DB's 1250)|specs_09.psv
PFBR|fuel_type|CONFIRMED|None|HIGH|Wikipedia: Prototype Fast Breeder Reactor (MOX, PuO2/UO2 mixture)|specs_09.psv
PFBR|coolant|CONFIRMED|None|HIGH|Wikipedia: Prototype Fast Breeder Reactor (1,750 tonnes sodium coolant)|specs_09.psv
PFBR|number_of_coolant_loops|UNVERIFIABLE|None|LOW|Searched; loop count not specified in retrieved source|specs_09.psv
PFBR|core_height_m|UNVERIFIABLE|None|LOW|Searched; core height not specified in retrieved source|specs_09.psv
PFBR|number_of_fuel_assemblies|UNVERIFIABLE|None|LOW|Searched; fuel assembly count not specified in retrieved source|specs_09.psv
PFBR|number_of_control_elements|UNVERIFIABLE|None|LOW|Searched; control element count not specified in retrieved source|specs_09.psv
PFBR|outlet_temperature_c|UNVERIFIABLE|None|LOW|Searched; outlet temperature not specified in retrieved source|specs_09.psv
PFBR|inlet_temperature_c|UNVERIFIABLE|None|LOW|Searched; inlet temperature not specified in retrieved source|specs_09.psv
PFBR|number_of_steam_generators|UNVERIFIABLE|None|LOW|Searched; steam generator count not specified in retrieved source|specs_09.psv
PFBR|fuel_assembly_type|UNVERIFIABLE|None|LOW|Searched; hexagonal assembly geometry plausible for sodium-cooled fast reactors but not explicitly attested|specs_09.psv
PFBR|average_burnup_mwd_per_t|CONFIRMED|None|MED|Wikipedia: Prototype Fast Breeder Reactor (100 GWd/t expected burnup, matches DB's 100000 MWd/t)|specs_09.psv
PFBR|number_of_turbines|UNVERIFIABLE|None|LOW|Searched; turbine count not specified in retrieved source|specs_09.psv
PFBR|turbine_speed_rpm|UNVERIFIABLE|None|LOW|Searched; turbine speed not specified in retrieved source|specs_09.psv
PFBR|low_pressure_sections|UNVERIFIABLE|None|LOW|Searched; LP section count not specified in retrieved source|specs_09.psv
PLWBR|thermal_power_mwth|WRONG|236|MED|Wikipedia: Shippingport Atomic Power Station (LWBR/PLWBR third core operated at 236 MWt, not 240)|specs_09.psv
PLWBR|fuel_type|CONFIRMED|None|MED|Wikipedia: Shippingport Atomic Power Station (ThO2/U-233O2 pellets)|specs_09.psv
PLWBR|moderator|CONFIRMED|None|HIGH|Wikipedia: Shippingport Atomic Power Station (light water moderated)|specs_09.psv
PLWBR|coolant|CONFIRMED|None|HIGH|Wikipedia: Shippingport Atomic Power Station (light water coolant)|specs_09.psv
PLWBR|number_of_coolant_loops|CONFIRMED|None|MED|Wikipedia: Shippingport Atomic Power Station (plant configuration with four steam generator loops)|specs_09.psv
PLWBR|operating_pressure_bar|UNVERIFIABLE|None|LOW|Searched; operating pressure not specified in retrieved source|specs_09.psv
PLWBR|number_of_steam_generators|CONFIRMED|None|HIGH|"Wikipedia: Shippingport Atomic Power Station (""four steam generators, pressurizer and reactor"")"|specs_09.psv
PLWBR|fuel_assembly_type|CONFIRMED|None|HIGH|"Wikipedia: Shippingport Atomic Power Station (seed-and-blanket core design, matches DB's ""Seed-blanket"")"|specs_09.psv
PLWBR|number_of_turbines|UNVERIFIABLE|None|LOW|Searched; turbine count not specified in retrieved source|specs_09.psv
SGHWR|thermal_power_mwth|WRONG|318.0|HIGH|"IAEA PRIS Reactor Details (Winfrith SGHWR, current=239): ""Thermal Power: 318 MWt""; corroborated by WNA nuclear reactor database Winfrith-SGHWR page: ""Thermal Capacity: 318 MWt"""|specs_10.psv
SGHWR|fuel_type|CONFIRMED|N/A|MED|"WebSearch-retrieved excerpt of UNESCO EOLSS ""Heavy Water Light Water Reactors"" sample chapter: ""The fuel used in the Winfrith SGHWR was uranium dioxide (UO2)"""|specs_10.psv
SGHWR|moderator|CONFIRMED|N/A|MED|"IAEA PRIS Winfrith SGHWR summary (via WebSearch): ""direct cycle pressure tube reactor... using light water as the coolant and heavy water as the principal moderator"""|specs_10.psv
SGHWR|coolant|CONFIRMED|N/A|MED|"IAEA PRIS Winfrith SGHWR summary (via WebSearch): ""using light water as the coolant and heavy water as the principal moderator"""|specs_10.psv
SGHWR|operating_pressure_bar|UNVERIFIABLE|N/A|LOW|"Searched OSTI ""Engineering Details of SGHWR, Winfrith"" bibliographic record and multiple WebSearch queries; no retrievable source stated a specific operating pressure value"|specs_10.psv
SGHWR|enrichment_pct|UNVERIFIABLE|N/A|LOW|UNESCO EOLSS excerpt states outer-zone dual-feed enrichment of 3.1%, not core-average 2.3%; no source found giving a 2.3% figure, basis mismatch prevents confirmation or correction|specs_10.psv
SGHWR|number_of_fuel_assemblies|CONFIRMED|N/A|MED|"Grokipedia ""Winfrith"" page (via WebSearch): ""pressure-tube designs with heavy water moderation and light water cooling via 104 zirconium alloy channels"""|specs_10.psv
SGHWR|outlet_temperature_c|UNVERIFIABLE|N/A|LOW|No retrieved source (IAEA PRIS, WNA, OSTI records searched) stated a specific coolant outlet temperature for Winfrith SGHWR|specs_10.psv
SGHWR|fuel_assembly_type|CONFIRMED|N/A|MED|"WebSearch-retrieved excerpt referencing UNESCO EOLSS/OSTI SGHWR fuel material: ""a 36 pin element has been used in the Winfrith SGHWR"""|specs_10.psv
SGHWR|number_of_turbines|UNVERIFIABLE|N/A|LOW|"OSTI record title ""SGHWR: Steam Turbine for the 100 MW(e) Prototype"" (singular) found but does not explicitly state turbine count; treated as insufficient for confirmation"|specs_10.psv
SGHWR|turbine_speed_rpm|UNVERIFIABLE|N/A|LOW|No retrieved source stated turbine speed for the Winfrith SGHWR prototype|specs_10.psv
SGHWR|low_pressure_sections|UNVERIFIABLE|N/A|LOW|No retrieved source stated low-pressure turbine section count for the Winfrith SGHWR prototype|specs_10.psv
Saxton|thermal_power_mwth|WRONG|23.5|HIGH|"Wikipedia ""Saxton Nuclear Generating Station"" (fetched directly): ""Thermal Power: 23.5 MWth"""|specs_10.psv
Saxton|fuel_type|UNVERIFIABLE|N/A|LOW|"Wikipedia ""Saxton Nuclear Generating Station"" describes multiple core loadings including ""Mixed oxide fuels (MOX) with uranium oxide and plutonium oxide combinations""; DB value UO2 cannot be confirmed as the sole/original fuel type given documented MOX experimental cores"|specs_10.psv
Saxton|moderator|CONFIRMED|N/A|MED|"Wikipedia ""Saxton Nuclear Generating Station"" (fetched directly): described as pressurized water reactor system, moderator/coolant water"|specs_10.psv
Saxton|coolant|CONFIRMED|N/A|MED|"Wikipedia ""Saxton Nuclear Generating Station"" (fetched directly): pressurized water reactor coolant system"|specs_10.psv
Saxton|number_of_coolant_loops|CONFIRMED|N/A|HIGH|"Wikipedia ""Saxton Nuclear Generating Station"" (fetched directly): ""The reactor coolant system contained a single loop of piping and components"""|specs_10.psv
Saxton|operating_pressure_bar|UNVERIFIABLE|N/A|LOW|"Conflicting retrieved values: Wikipedia states ""Nominal reactor coolant system pressure was 2,250 psig"" (~155 bar gauge) while a separate WebSearch summary cited ""13.79 MPa (~2000 psia)"" (~138 bar); cannot reconcile basis (gauge vs absolute) to confirm or correct DB value of 140 bar"|specs_10.psv
Saxton|enrichment_pct|UNVERIFIABLE|N/A|LOW|"Wikipedia ""Saxton Nuclear Generating Station"" references ""low enriched uranium oxide"" without a specific percentage; NRC docket PDF (ML0036/ML003685273.pdf) returned HTTP 403 and could not be retrieved"|specs_10.psv
Saxton|number_of_fuel_assemblies|CONFIRMED|HIGH|N/A|"Wikipedia ""Saxton Nuclear Generating Station"" (fetched directly): ""21 assemblies in the core"" in a ""9x9 rod position matrix"""|specs_10.psv
Saxton|outlet_temperature_c|UNVERIFIABLE|N/A|LOW|"Wikipedia ""Saxton Nuclear Generating Station"" gives only a reactor vessel average temperature of 493°F (256°C), not an outlet temperature; basis mismatch prevents confirming or correcting DB's 282°C"|specs_10.psv
Saxton|number_of_steam_generators|CONFIRMED|N/A|MED|"Wikipedia ""Saxton Nuclear Generating Station"" (fetched directly): single-loop system ""thus one coolant pump and one steam generator"""|specs_10.psv
Saxton|number_of_turbines|UNVERIFIABLE|N/A|LOW|"Wikipedia ""Saxton Nuclear Generating Station"" (fetched directly) states the facility ""did not have its own turbine or generator"" and instead fed steam to the adjacent Saxton Steam Generating Station's turbine — basis for DB's ""1"" (shared vs dedicated) is ambiguous, so not confirmed or corrected outright"|specs_10.psv
BREST-OD-300|thermal_power_mwth|CONFIRMED|N/A|HIGH|"Wikipedia ""BREST-300"" (fetched directly): ""Thermal power: 700 MW"""|specs_10.psv
BREST-OD-300|fuel_type|WRONG|Mixed uranium-plutonium nitride (MNUP)|MED|"Wikipedia ""BREST-300"" (fetched directly): ""Fuel type: Nitride uranium-plutonium fuel"" — DB value ""Uranium nitride"" omits the plutonium content of the actual mixed nitride fuel"|specs_10.psv
BREST-OD-300|coolant|CONFIRMED|N/A|HIGH|"Wikipedia ""BREST-300"" (fetched directly): ""Coolant: Lead"""|specs_10.psv
BREST-OD-300|number_of_coolant_loops|CONFIRMED|N/A|HIGH|"Wikipedia ""BREST-300"" (fetched directly): ""Loop number: 4"""|specs_10.psv
BREST-OD-300|enrichment_pct|UNVERIFIABLE|N/A|LOW|"Wikipedia ""BREST-300"" article and other WebSearch results did not state an enrichment percentage (BREST uses plutonium-bearing nitride fuel, so a single U-235-style enrichment figure may not directly apply)"|specs_10.psv
BREST-OD-300|core_height_m|CONFIRMED|N/A|HIGH|"Wikipedia ""BREST-300"" (fetched directly): ""Core height: 1,100 millimetres (43 in)"""|specs_10.psv
BREST-OD-300|core_diameter_m|UNVERIFIABLE|N/A|LOW|"Wikipedia ""BREST-300"" article did not state a core diameter value"|specs_10.psv
BREST-OD-300|number_of_fuel_assemblies|UNVERIFIABLE|N/A|LOW|"Wikipedia ""BREST-300"" article did not state a fuel assembly count"|specs_10.psv
BREST-OD-300|outlet_temperature_c|CONFIRMED|N/A|MED|"Wikipedia ""BREST-300"" (fetched directly): ""Lead coolant temperature 540°C (1,004°F) on entry to the steam generator"" (reactor outlet) — within rounding of DB's 535.0°C"|specs_10.psv
BREST-OD-300|inlet_temperature_c|WRONG|340.0|MED|"Wikipedia ""BREST-300"" (fetched directly): ""340°C (644°F) on exit"" from the steam generator (i.e., reactor inlet) — contradicts DB's 420.0°C by a wide margin"|specs_10.psv
BREST-OD-300|number_of_steam_generators|UNVERIFIABLE|N/A|LOW|"Wikipedia ""BREST-300"" article did not state a steam generator count"|specs_10.psv
BREST-OD-300|fuel_assembly_type|UNVERIFIABLE|N/A|LOW|"Wikipedia ""BREST-300"" article did not describe fuel assembly geometry"|specs_10.psv
BREST-OD-300|average_burnup_mwd_per_t|UNVERIFIABLE|N/A|LOW|"Wikipedia ""BREST-300"" article did not state a burnup figure"|specs_10.psv
BREST-OD-300|number_of_turbines|UNVERIFIABLE|N/A|LOW|No retrieved source stated turbine count for BREST-OD-300|specs_10.psv
ACP100|thermal_power_mwth|WRONG|385.0|MED|"Wikipedia ""Linglong One"" (fetched directly, ACP100 commercial designation): ""Thermal Power: 385 MWt"" with ""~125 MWe"" electrical output, consistent across two independent Wikipedia fetches (Linglong One page and China National Nuclear Corporation page); contradicts DB's 310.0 MWt"|specs_10.psv
ACP100|fuel_type|UNVERIFIABLE|N/A|LOW|Retrieved Wikipedia pages on ACP100/Linglong One did not state fuel chemical form|specs_10.psv
ACP100|moderator|UNVERIFIABLE|N/A|LOW|Retrieved Wikipedia pages on ACP100/Linglong One did not state moderator|specs_10.psv
ACP100|coolant|UNVERIFIABLE|N/A|LOW|"Retrieved Wikipedia pages on ACP100/Linglong One did not state coolant explicitly (only ""internal coolant system"" mentioned)"|specs_10.psv
ACP100|operating_pressure_bar|UNVERIFIABLE|N/A|LOW|No retrieved source stated operating pressure for ACP100|specs_10.psv
ACP100|enrichment_pct|UNVERIFIABLE|N/A|LOW|No retrieved source stated enrichment range for ACP100|specs_10.psv
ACP100|core_height_m|UNVERIFIABLE|N/A|LOW|No retrieved source stated core height for ACP100|specs_10.psv
ACP100|core_diameter_m|UNVERIFIABLE|N/A|LOW|No retrieved source stated core diameter for ACP100|specs_10.psv
ACP100|number_of_fuel_assemblies|UNVERIFIABLE|N/A|LOW|No retrieved source stated fuel assembly count for ACP100|specs_10.psv
ACP100|number_of_control_elements|UNVERIFIABLE|N/A|LOW|No retrieved source stated control element count for ACP100|specs_10.psv
ACP100|outlet_temperature_c|UNVERIFIABLE|N/A|LOW|No retrieved source stated outlet temperature for ACP100|specs_10.psv
ACP100|inlet_temperature_c|UNVERIFIABLE|N/A|LOW|No retrieved source stated inlet temperature for ACP100|specs_10.psv
ACP100|number_of_steam_generators|UNVERIFIABLE|N/A|LOW|No retrieved source stated steam generator count for ACP100|specs_10.psv
ACP100|fuel_assembly_type|UNVERIFIABLE|N/A|LOW|No retrieved source stated fuel assembly lattice type for ACP100|specs_10.psv
ACP100|average_burnup_mwd_per_t|UNVERIFIABLE|N/A|LOW|No retrieved source stated burnup for ACP100|specs_10.psv
ACP100|number_of_turbines|UNVERIFIABLE|N/A|LOW|No retrieved source stated turbine count for ACP100|specs_10.psv
ACP100|turbine_speed_rpm|UNVERIFIABLE|N/A|LOW|No retrieved source stated turbine speed for ACP100|specs_10.psv
ACP100|low_pressure_sections|UNVERIFIABLE|N/A|LOW|No retrieved source stated low-pressure turbine section count for ACP100|specs_10.psv
ACP100|live_steam_pressure_bar|UNVERIFIABLE|N/A|LOW|No retrieved source stated live steam pressure for ACP100|specs_10.psv
CAREM|thermal_power_mwth|UNVERIFIABLE|N/A|LOW|Wikipedia CAREM page (fetched directly) gave only electrical output (25 MWe for the first prototype); no thermal power (MWt) figure was stated|specs_10.psv
CAREM|fuel_type|CONFIRMED|N/A|MED|"Wikipedia CAREM page (fetched directly): ""Fuel Type: uranium oxide with a 235U enrichment of 3.4%"""|specs_10.psv
CAREM|moderator|UNVERIFIABLE|N/A|LOW|"Wikipedia CAREM page did not explicitly name the moderator (only ""integral pressurized water reactor"" with natural circulation)"|specs_10.psv
CAREM|coolant|CONFIRMED|N/A|MED|"Wikipedia CAREM page (fetched directly): ""Integral pressurized water reactor (PWR)... Natural circulation (no pumps required)"" — coolant is light water"|specs_10.psv
CAREM|operating_pressure_bar|UNVERIFIABLE|N/A|LOW|Wikipedia CAREM page did not state an operating pressure value|specs_10.psv
CAREM|enrichment_pct|WRONG|3.4|MED|"Wikipedia CAREM page (fetched directly): ""Fuel Type: uranium oxide with a 235U enrichment of 3.4%"" — contradicts DB's 3.1%"|specs_10.psv
CAREM|core_height_m|UNVERIFIABLE|N/A|LOW|Wikipedia CAREM page did not state core height|specs_10.psv
CAREM|core_diameter_m|UNVERIFIABLE|N/A|LOW|Wikipedia CAREM page did not state core diameter|specs_10.psv
CAREM|number_of_fuel_assemblies|UNVERIFIABLE|N/A|LOW|Wikipedia CAREM page did not state fuel assembly count|specs_10.psv
CAREM|number_of_control_elements|UNVERIFIABLE|N/A|LOW|Wikipedia CAREM page did not state control element count|specs_10.psv
CAREM|outlet_temperature_c|UNVERIFIABLE|N/A|LOW|Wikipedia CAREM page did not state outlet temperature|specs_10.psv
CAREM|inlet_temperature_c|UNVERIFIABLE|N/A|LOW|Wikipedia CAREM page did not state inlet temperature|specs_10.psv
CAREM|number_of_steam_generators|UNVERIFIABLE|N/A|LOW|Wikipedia CAREM page did not state steam generator count|specs_10.psv
CAREM|fuel_assembly_type|UNVERIFIABLE|N/A|LOW|Wikipedia CAREM page did not state fuel assembly lattice type|specs_10.psv
CAREM|average_burnup_mwd_per_t|UNVERIFIABLE|N/A|LOW|Wikipedia CAREM page did not state burnup|specs_10.psv
CAREM|number_of_turbines|UNVERIFIABLE|N/A|LOW|No retrieved source stated turbine count for CAREM|specs_10.psv
CAREM|turbine_speed_rpm|UNVERIFIABLE|N/A|LOW|No retrieved source stated turbine speed for CAREM|specs_10.psv
KLT-40S|thermal_power_mwth|CONFIRMED|N/A|HIGH|"Wikipedia ""KLT-40"" (fetched directly): ""KLT-40S: 150 MW thermal (~52 MWe at 35% efficiency)"""|specs_10.psv
KLT-40S|fuel_type|UNVERIFIABLE|N/A|LOW|"Wikipedia ""KLT-40"" describes fuel only as ""enriched uranium-235"" without stating the chemical form (UO2 vs cermet)"|specs_10.psv
KLT-40S|moderator|CONFIRMED|N/A|MED|"Wikipedia ""KLT-40"" (fetched directly): ""Moderator & Coolant: Light water (pressurized water system)"""|specs_10.psv
KLT-40S|coolant|CONFIRMED|N/A|MED|"Wikipedia ""KLT-40"" (fetched directly): ""Moderator & Coolant: Light water (pressurized water system)"""|specs_10.psv
KLT-40S|number_of_coolant_loops|UNVERIFIABLE|N/A|LOW|"Wikipedia ""KLT-40"" did not state number of coolant loops"|specs_10.psv
KLT-40S|operating_pressure_bar|UNVERIFIABLE|N/A|LOW|"Wikipedia ""KLT-40"" did not state operating pressure"|specs_10.psv
KLT-40S|enrichment_pct|WRONG|14.1|MED|"Wikipedia ""KLT-40"" (fetched directly): ""KLT-40S: Low-enriched uranium (LEU) below 20%, averaging 14.1% enrichment"" — contradicts DB's 18.6%"|specs_10.psv
KLT-40S|core_height_m|UNVERIFIABLE|N/A|LOW|"Wikipedia ""KLT-40"" did not state core height"|specs_10.psv
KLT-40S|core_diameter_m|UNVERIFIABLE|N/A|LOW|"Wikipedia ""KLT-40"" did not state core diameter"|specs_10.psv
KLT-40S|number_of_fuel_assemblies|UNVERIFIABLE|N/A|LOW|"Wikipedia ""KLT-40"" did not state fuel assembly count"|specs_10.psv
KLT-40S|number_of_control_elements|UNVERIFIABLE|N/A|LOW|"Wikipedia ""KLT-40"" did not state control element count"|specs_10.psv
KLT-40S|outlet_temperature_c|UNVERIFIABLE|N/A|LOW|"Wikipedia ""KLT-40"" did not state outlet temperature"|specs_10.psv
KLT-40S|inlet_temperature_c|UNVERIFIABLE|N/A|LOW|"Wikipedia ""KLT-40"" did not state inlet temperature"|specs_10.psv
KLT-40S|number_of_steam_generators|UNVERIFIABLE|N/A|LOW|"Wikipedia ""KLT-40"" did not state steam generator count"|specs_10.psv
KLT-40S|fuel_assembly_type|UNVERIFIABLE|N/A|LOW|"Wikipedia ""KLT-40"" did not describe fuel assembly geometry"|specs_10.psv
KLT-40S|average_burnup_mwd_per_t|UNVERIFIABLE|N/A|LOW|"Wikipedia ""KLT-40"" did not state burnup"|specs_10.psv
