reactor_id|plant|unit|field|verdict|confidence|visible|corrected_value|source
667|Summer (V C Summer)|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||
667|Summer (V C Summer)|1|turbine_supplier|UNVERIFIABLE|LOW|no||
668|Surry|1|architect_engineer|CONFIRMED|HIGH|yes||Wikipedia: Surry Nuclear Power Plant; WNA reactor database
668|Surry|1|constructor|UNVERIFIABLE|LOW|no||
668|Surry|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||
668|Surry|1|turbine_supplier|CONFIRMED|MED|yes||Wikipedia: Surry Nuclear Power Plant
669|Surry|2|architect_engineer|CONFIRMED|HIGH|yes||Wikipedia: Surry Nuclear Power Plant; WNA reactor database
669|Surry|2|constructor|UNVERIFIABLE|LOW|no||
669|Surry|2|rpv_manufacturer|UNVERIFIABLE|LOW|no||
669|Surry|2|turbine_supplier|CONFIRMED|MED|yes||Wikipedia: Surry Nuclear Power Plant
670|Susquehanna|1|architect_engineer|CONFIRMED|HIGH|yes||Wikipedia: Susquehanna Steam Electric Station; power-technology.com
670|Susquehanna|1|constructor|WRONG|HIGH|no|Bechtel Power Corporation|Wikipedia: Susquehanna Steam Electric Station
670|Susquehanna|1|rpv_manufacturer|CONFIRMED|LOW|no||power-technology.com Susquehanna profile (last-resort source only)
670|Susquehanna|1|turbine_supplier|WRONG|LOW|no|GE Power and Siemens|power-technology.com Susquehanna profile (last-resort source only)
671|Susquehanna|2|architect_engineer|CONFIRMED|HIGH|yes||Wikipedia: Susquehanna Steam Electric Station; power-technology.com
671|Susquehanna|2|constructor|WRONG|HIGH|no|Bechtel Power Corporation|Wikipedia: Susquehanna Steam Electric Station
671|Susquehanna|2|rpv_manufacturer|CONFIRMED|LOW|no||power-technology.com Susquehanna profile (last-resort source only)
671|Susquehanna|2|turbine_supplier|WRONG|LOW|no|GE Power and Siemens|power-technology.com Susquehanna profile (last-resort source only)
672|Three Mile Island|1|architect_engineer|UNVERIFIABLE|LOW|no||
672|Three Mile Island|1|constructor|UNVERIFIABLE|LOW|no||
672|Three Mile Island|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||
672|Three Mile Island|1|turbine_supplier|UNVERIFIABLE|LOW|no||
673|Three Mile Island|2|architect_engineer|UNVERIFIABLE|LOW|no||
673|Three Mile Island|2|constructor|UNVERIFIABLE|LOW|no||
673|Three Mile Island|2|rpv_manufacturer|UNVERIFIABLE|LOW|no||
673|Three Mile Island|2|turbine_supplier|UNVERIFIABLE|LOW|no||
674|Trojan|1|architect_engineer|UNVERIFIABLE|LOW|no||
674|Trojan|1|constructor|UNVERIFIABLE|LOW|no||
674|Trojan|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||
674|Trojan|1|turbine_supplier|UNVERIFIABLE|LOW|no||
675|Turkey Point|3|architect_engineer|CONFIRMED|MED|yes||NRC docket reference (secondary/aggregated; primary NRC PDF blocked)
675|Turkey Point|3|constructor|WRONG|MED|no|Bechtel|NRC docket reference (secondary/aggregated; primary NRC PDF blocked)
675|Turkey Point|3|rpv_manufacturer|UNVERIFIABLE|LOW|no||
675|Turkey Point|3|turbine_supplier|UNVERIFIABLE|LOW|no||
676|Turkey Point|4|architect_engineer|CONFIRMED|MED|yes||NRC docket reference (secondary/aggregated; primary NRC PDF blocked)
676|Turkey Point|4|constructor|WRONG|MED|no|Bechtel|NRC docket reference (secondary/aggregated; primary NRC PDF blocked)
676|Turkey Point|4|rpv_manufacturer|UNVERIFIABLE|LOW|no||
676|Turkey Point|4|turbine_supplier|UNVERIFIABLE|LOW|no||
677|Vermont Yankee|1|architect_engineer|CONFIRMED|MED|yes||Wikipedia: Vermont Yankee Nuclear Power Plant; ANS Nuclear Newswire
677|Vermont Yankee|1|constructor|WRONG|MED|no|Ebasco|Wikipedia: Vermont Yankee Nuclear Power Plant; ANS Nuclear Newswire
677|Vermont Yankee|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||
677|Vermont Yankee|1|turbine_supplier|UNVERIFIABLE|LOW|no||
678|Vogtle|1|architect_engineer|CONFIRMED|MED|yes||Wikipedia: Vogtle Electric Generating Plant
678|Vogtle|1|constructor|WRONG|MED|no|Bechtel / Southern Company Services|Wikipedia: Vogtle Electric Generating Plant
678|Vogtle|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||
678|Vogtle|1|turbine_supplier|WRONG|MED|no|General Electric|Wikipedia: Vogtle Electric Generating Plant
679|Vogtle|2|architect_engineer|CONFIRMED|MED|yes||Wikipedia: Vogtle Electric Generating Plant
679|Vogtle|2|constructor|WRONG|MED|no|Bechtel / Southern Company Services|Wikipedia: Vogtle Electric Generating Plant
679|Vogtle|2|rpv_manufacturer|UNVERIFIABLE|LOW|no||
679|Vogtle|2|turbine_supplier|WRONG|MED|no|General Electric|Wikipedia: Vogtle Electric Generating Plant
680|Vogtle|3|architect_engineer|UNVERIFIABLE|LOW|no||
680|Vogtle|3|constructor|WRONG|MED|no|Bechtel (EPC contractor from 2017, completed construction; earlier phases built by Shaw Group / CB&I / Westinghouse)|Wikipedia: Vogtle Electric Generating Plant; Bechtel project page (bechtel.com/projects/vogtle-units-3-and-4)
680|Vogtle|3|rpv_manufacturer|CONFIRMED|MED|yes||power-technology.com Vogtle 3&4 profile, corroborated by general industry reporting on Doosan's AP1000 vessel contracts
680|Vogtle|3|turbine_supplier|WRONG|LOW|no|GE Power|power-technology.com Vogtle 3&4 profile (last-resort source only)
681|Vogtle|4|architect_engineer|UNVERIFIABLE|LOW|no||
681|Vogtle|4|constructor|WRONG|MED|no|Bechtel (EPC contractor from 2017, completed construction; earlier phases built by Shaw Group / CB&I / Westinghouse)|Wikipedia: Vogtle Electric Generating Plant; Bechtel project page (bechtel.com/projects/vogtle-units-3-and-4)
681|Vogtle|4|rpv_manufacturer|CONFIRMED|MED|yes||power-technology.com Vogtle 3&4 profile, corroborated by general industry reporting on Doosan's AP1000 vessel contracts
681|Vogtle|4|turbine_supplier|WRONG|LOW|no|GE Power|power-technology.com Vogtle 3&4 profile (last-resort source only)
682|Waterford|3|architect_engineer|CONFIRMED|HIGH|yes||Wikipedia: Waterford Nuclear Generating Station; power-technology.com
682|Waterford|3|constructor|WRONG|MED|no|Ebasco|Wikipedia: Waterford Nuclear Generating Station; power-technology.com
682|Waterford|3|rpv_manufacturer|CONFIRMED|HIGH|yes||Wikipedia: Waterford Nuclear Generating Station; power-technology.com (SA-533 alloy steel vessel supplied by CE)
682|Waterford|3|turbine_supplier|UNVERIFIABLE|LOW|no||
683|Watts Bar|1|architect_engineer|CONFIRMED|MED|yes||TVA self-build industry record (TVA self-performed AE on its own nuclear plants)
683|Watts Bar|1|constructor|WRONG|MED|no|Tennessee Valley Authority (self-performed)|TVA self-build industry record; Bechtel completion project page (bechtel.com/projects/watts-bar-completion) shows Bechtel only engaged in 2007 for Unit 2 completion
683|Watts Bar|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||
683|Watts Bar|1|turbine_supplier|UNVERIFIABLE|LOW|no||
684|Watts Bar|2|architect_engineer|CONFIRMED|MED|yes||TVA self-build industry record (TVA self-performed AE on its own nuclear plants)
684|Watts Bar|2|constructor|WRONG|MED|no|Tennessee Valley Authority (self-performed)|TVA self-build industry record; Bechtel completion project page (bechtel.com/projects/watts-bar-completion) shows Bechtel only engaged in 2007 for Unit 2 completion
684|Watts Bar|2|rpv_manufacturer|UNVERIFIABLE|LOW|no||
684|Watts Bar|2|turbine_supplier|UNVERIFIABLE|LOW|no||
685|Wolf Creek|1|architect_engineer|WRONG|LOW|no|Bechtel and Sargent & Lundy|power-technology.com Wolf Creek 1 profile (last-resort source only)
685|Wolf Creek|1|constructor|WRONG|LOW|no|Fluor (civil works contractor)|power-technology.com Wolf Creek 1 profile (last-resort source only)
685|Wolf Creek|1|rpv_manufacturer|CONFIRMED|LOW|no||power-technology.com Wolf Creek 1 profile (last-resort source only)
685|Wolf Creek|1|turbine_supplier|WRONG|LOW|no|General Electric|power-technology.com Wolf Creek 1 profile (last-resort source only)
686|Yankee NPS|1|architect_engineer|UNVERIFIABLE|LOW|no||
686|Yankee NPS|1|constructor|UNVERIFIABLE|LOW|no||
686|Yankee NPS|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||
686|Yankee NPS|1|turbine_supplier|UNVERIFIABLE|LOW|no||
687|Zion|1|architect_engineer|UNVERIFIABLE|LOW|no||
687|Zion|1|constructor|UNVERIFIABLE|LOW|no||
687|Zion|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||
687|Zion|1|turbine_supplier|UNVERIFIABLE|LOW|no||
688|Zion|2|architect_engineer|UNVERIFIABLE|LOW|no||
688|Zion|2|constructor|UNVERIFIABLE|LOW|no||
688|Zion|2|rpv_manufacturer|UNVERIFIABLE|LOW|no||
688|Zion|2|turbine_supplier|UNVERIFIABLE|LOW|no||
689|Changjiang|3|architect_engineer|UNVERIFIABLE|LOW|no||No source found
689|Changjiang|3|constructor|UNVERIFIABLE|LOW|no||HPR1000 design confirmed CNNC/CGN co-developed generically; project-specific EPC not named
689|Changjiang|3|rpv_manufacturer|UNVERIFIABLE|LOW|no||No source found
689|Changjiang|3|turbine_supplier|UNVERIFIABLE|LOW|no||No source found
690|Changjiang|4|architect_engineer|UNVERIFIABLE|LOW|no||Same as Unit 3
690|Changjiang|4|constructor|UNVERIFIABLE|LOW|no||Same as Unit 3
690|Changjiang|4|rpv_manufacturer|UNVERIFIABLE|LOW|no||Same as Unit 3
690|Changjiang|4|turbine_supplier|UNVERIFIABLE|LOW|no||Same as Unit 3
691|Linglong|1|architect_engineer|UNVERIFIABLE|LOW|no||CNNC designed the ACP100 in-house; no source specifically names CNPE as AE of record for Linglong
691|Linglong|1|constructor|CONFIRMED|HIGH|yes||Wikipedia ACP100/Linglong One: CNNC announced (2019) it would build the demonstration ACP100 SMR at Changjiang site; CNNC-led project
691|Linglong|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||No source identifies RPV manufacturer for Linglong One; only the shielded main pump supplier (Harbin Electric) was sourced, which is a different component
691|Linglong|1|turbine_supplier|UNVERIFIABLE|LOW|no||Search found only that Linglong One "passed turbine generator testing" milestone; no manufacturer name (Dongfang, Harbin, or Shanghai Electric) found in sourced coverage
692|Sanao|1|architect_engineer|WRONG|MED|no|CGN (specific AE subsidiary not sourced)|Site confirmed as CGN project (Cangnan Nuclear Power), so CNNC/CNPE default is inconsistent with ownership; exact AE entity name not found in sourced coverage
692|Sanao|1|constructor|WRONG|HIGH|no|CGN (via CGN Cangnan Nuclear Power Co., Ltd.)|Search summary: CGN holds 46% of project company Cangnan Nuclear Power; site is CGN-led, not CNNC
692|Sanao|1|rpv_manufacturer|WRONG|MED|no|Shanghai Electric Nuclear Power Equipment Company|Confirmed for Unit 2 by name ("RPV...manufactured by Shanghai Electric Nuclear Power Equipment Company," arrived at site after sea transport); Unit 1 not separately confirmed but same-site pattern makes CFHI default unlikely
692|Sanao|1|turbine_supplier|UNVERIFIABLE|LOW|no||No source found naming turbine generator manufacturer for Sanao Unit 1
693|Sanao|2|architect_engineer|WRONG|MED|no|CGN (specific AE subsidiary not sourced)|Same basis as Unit 1
693|Sanao|2|constructor|WRONG|HIGH|no|CGN (via CGN Cangnan Nuclear Power Co., Ltd.)|Same basis as Unit 1 — CGN Cangnan Nuclear Power Co. is the operating/development entity for the whole site
693|Sanao|2|rpv_manufacturer|WRONG|HIGH|no|Shanghai Electric Nuclear Power Equipment Company|Directly sourced: "RPV for unit 2 of China's San'ao NPP...manufactured by Shanghai Electric Nuclear Power Equipment Company...left Shanghai on 30 July"
693|Sanao|2|turbine_supplier|UNVERIFIABLE|LOW|no||No source found naming turbine generator manufacturer for Sanao Unit 2
694|Sanao|3|architect_engineer|WRONG|MED|no|CGN (specific AE subsidiary not sourced)|Same basis as Units 1-2
694|Sanao|3|constructor|WRONG|HIGH|no|CGN (via CGN Cangnan Nuclear Power Co., Ltd.)|Same basis as Units 1-2 — single-site CGN development
694|Sanao|3|rpv_manufacturer|WRONG|LOW|no|Shanghai Electric Nuclear Power Equipment Company (unconfirmed for this unit)|Confirmed only for Unit 2 by name; extrapolated to Unit 3 on same-site pattern but not independently sourced
694|Sanao|3|turbine_supplier|UNVERIFIABLE|LOW|no||No source found naming turbine generator manufacturer for Sanao Unit 3
695|Haiyang|3|architect_engineer|WRONG|MED|no|Not CNPE (a CNNC entity, inconsistent with confirmed SPIC ownership); correct SPIC-affiliated AE not independently confirmed|Wikipedia: Haiyang Nuclear Power Plant (SPIC ownership chain)
695|Haiyang|3|constructor|WRONG|HIGH|no|State Power Investment Corporation (SPIC), via Shandong Nuclear Power subsidiary — not CNNC|Wikipedia: Haiyang Nuclear Power Plant (explicitly lists SPIC as owner for all 4 units incl. 3 and 4)
695|Haiyang|3|rpv_manufacturer|UNVERIFIABLE|LOW|no||No source found
695|Haiyang|3|turbine_supplier|UNVERIFIABLE|LOW|no||No unit-specific source found (still under construction, started 2022)
696|Haiyang|4|architect_engineer|WRONG|MED|no|Not CNPE (CNNC entity, inconsistent with SPIC ownership); correct AE not independently confirmed|Same as Unit 3
696|Haiyang|4|constructor|WRONG|HIGH|no|State Power Investment Corporation (SPIC), via Shandong Nuclear Power subsidiary — not CNNC|Same as Unit 3
696|Haiyang|4|rpv_manufacturer|UNVERIFIABLE|LOW|no||No source found
696|Haiyang|4|turbine_supplier|UNVERIFIABLE|LOW|no||No source found
697|Sanmen|3|architect_engineer|UNVERIFIABLE|LOW|no||No source found confirming AE for CAP1000-era Sanmen 3; "CNPE" plausible given CNNC ownership but unconfirmed
697|Sanmen|3|constructor|CONFIRMED|MED|yes||Sanmen site ownership by CNNC (Sanmen Nuclear Power Co., 51% CNNC) well established; no unit-3-specific EPC source found
697|Sanmen|3|rpv_manufacturer|UNVERIFIABLE|LOW|no||No source found
697|Sanmen|3|turbine_supplier|UNVERIFIABLE|LOW|no||No source found for CAP1000-era Sanmen 3 turbine supplier
698|Sanmen|4|architect_engineer|UNVERIFIABLE|LOW|no||No source found
698|Sanmen|4|constructor|CONFIRMED|MED|yes||same basis as Sanmen 3 (CNNC site ownership)
698|Sanmen|4|rpv_manufacturer|UNVERIFIABLE|LOW|no||No source found
698|Sanmen|4|turbine_supplier|UNVERIFIABLE|LOW|no||No source found
699|Lufeng|1|architect_engineer|UNVERIFIABLE|LOW|no||No source names actual AE; current "CNPEC" value suspect given confirmed CGN (not CNNC) ownership
699|Lufeng|1|constructor|WRONG|HIGH|no|CGN|Wikipedia Lufeng Nuclear Power Plant (operator "CGN Lufeng Nuclear Power Co."); WNA China country profile lists Lufeng as a CGN site
699|Lufeng|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||No sourced statement found
699|Lufeng|1|turbine_supplier|UNVERIFIABLE|LOW|no||No sourced statement found
700|Lufeng|2|architect_engineer|UNVERIFIABLE|LOW|no||same concern as Lufeng 1
700|Lufeng|2|constructor|WRONG|HIGH|no|CGN|same sources as Lufeng 1
700|Lufeng|2|rpv_manufacturer|UNVERIFIABLE|LOW|no||No source found
700|Lufeng|2|turbine_supplier|UNVERIFIABLE|LOW|no||No source found
701|Lufeng|5|architect_engineer|UNVERIFIABLE|LOW|no||No source found naming AE for Hualong One/HPR1000 unit
701|Lufeng|5|constructor|CONFIRMED|HIGH|yes||Wikipedia Lufeng Nuclear Power Plant confirms CGN ownership, matches existing guess
701|Lufeng|5|rpv_manufacturer|UNVERIFIABLE|LOW|no||No source found
701|Lufeng|5|turbine_supplier|UNVERIFIABLE|LOW|no||No source found
702|Lufeng|6|architect_engineer|UNVERIFIABLE|LOW|no||No source found
702|Lufeng|6|constructor|CONFIRMED|HIGH|yes||same basis as Lufeng 5
702|Lufeng|6|rpv_manufacturer|UNVERIFIABLE|LOW|no||No source found
702|Lufeng|6|turbine_supplier|UNVERIFIABLE|LOW|no||No source found
703|Xudabao|1|architect_engineer|UNVERIFIABLE|LOW|no||not directly sourced for the CAP1000 units
703|Xudabao|1|constructor|CONFIRMED|MED|yes||en.wikipedia.org/wiki/Xudapu_Nuclear_Power_Plant - "Constructor: China Nuclear Industry 22 Construction Company (CNI22)," a CNNC-group subsidiary, consistent with CNNC
703|Xudabao|1|rpv_manufacturer|UNVERIFIABLE|LOW|no||not directly sourced
703|Xudabao|1|turbine_supplier|UNVERIFIABLE|LOW|no||not directly sourced
704|Xudabao|2|architect_engineer|UNVERIFIABLE|LOW|no||same as Xudabao Unit 1
704|Xudabao|2|constructor|CONFIRMED|MED|yes||same as Xudabao Unit 1
704|Xudabao|2|rpv_manufacturer|UNVERIFIABLE|LOW|no||same as Xudabao Unit 1
704|Xudabao|2|turbine_supplier|UNVERIFIABLE|LOW|no||same as Xudabao Unit 1
705|Xudabao|3|architect_engineer|WRONG|MED|no|Atomenergoproekt / CNNC (with Datang, SDIC as minority JV partners)|same source - Xudapu ownership is CNNC 70% / Datang 20% / SDIC 10%, with no Jiangsu Nuclear Power Corp (JNPC) involvement; JNPC is specific to the separate Tianwan site in Jiangsu - "JNPC" here looks like a copy-paste artifact from the Tianwan VVER rows
705|Xudabao|3|constructor|CONFIRMED|MED|yes||en.wikipedia.org/wiki/Xudapu_Nuclear_Power_Plant - "CNNC and Atomstroyexport signed the detailed contract for the construction of two VVER-1200s"
705|Xudabao|3|rpv_manufacturer|WRONG|MED|no|AEM-Technologies (Atommash, Volgodonsk)|Same Atommash/Izhora-transition reasoning as Tianwan 7-8 - both are VVER-1200 units under the 2018-era Rosatom export contracts, post-dating the 2015 Atommash restart
705|Xudabao|3|turbine_supplier|WRONG|LOW|no|Chinese-supplied (specific manufacturer unconfirmed - NOT Power Machines)|world-nuclear.org China country profile quote confirms "China will supply turbine generators" for Xudapu units 3&4, since Rosatom's VVER-1200 contract covers the nuclear island only; unable to confirm the specific Chinese company this session
706|Xudabao|4|architect_engineer|WRONG|MED|no|Atomenergoproekt / CNNC (with Datang, SDIC as minority JV partners)|same as Xudabao Unit 3
706|Xudabao|4|constructor|CONFIRMED|MED|yes||same as Xudabao Unit 3
706|Xudabao|4|rpv_manufacturer|WRONG|MED|no|AEM-Technologies (Atommash, Volgodonsk)|same as Xudabao Unit 3
706|Xudabao|4|turbine_supplier|WRONG|LOW|no|Chinese-supplied (specific manufacturer unconfirmed - NOT Power Machines)|same as Xudabao Unit 3
707|Tianwan|7|architect_engineer|UNVERIFIABLE|LOW|no||not directly sourced
707|Tianwan|7|constructor|CONFIRMED|HIGH|yes||world-nuclear.org China country profile - Atomstroyexport/Rosatom general contractor for VVER-1200 units 7&8 (2018 contract)
707|Tianwan|7|rpv_manufacturer|WRONG|MED|no|AEM-Technologies (Atommash, Volgodonsk)|VVER-1200 export RPV production shifted from Izhora Plants to Atommash/AEM-Technologies after its 2015 restart (confirmed for Belarus, India Kudankulam contracts); Tianwan 7-8 are VVER-1200, contracted 2018, post-dating that shift
707|Tianwan|7|turbine_supplier|WRONG|MED|no|Shanghai Electric|Web search finding: "Shanghai Electric wins CNNC's steam turbine order for nuclear power plants" naming Tianwan 7&8; corroborated by world-nuclear.org stating Russia's contract for units 7&8 covers the nuclear island only, so the turbine/conventional island is Chinese-supplied
708|Tianwan|8|architect_engineer|UNVERIFIABLE|LOW|no||same as Tianwan Unit 7
708|Tianwan|8|constructor|CONFIRMED|HIGH|yes||same as Tianwan Unit 7
708|Tianwan|8|rpv_manufacturer|WRONG|MED|no|AEM-Technologies (Atommash, Volgodonsk)|same as Tianwan Unit 7
708|Tianwan|8|turbine_supplier|WRONG|MED|no|Shanghai Electric|same as Tianwan Unit 7
709|Zhangzhou|3|architect_engineer|UNVERIFIABLE|LOW|no||same as Zhangzhou Unit 1
709|Zhangzhou|3|constructor|CONFIRMED|HIGH|yes||same as Zhangzhou Unit 1
709|Zhangzhou|3|rpv_manufacturer|UNVERIFIABLE|LOW|no||same as Zhangzhou Unit 1
709|Zhangzhou|3|turbine_supplier|UNVERIFIABLE|LOW|no||same as Zhangzhou Unit 1
710|Zhangzhou|4|architect_engineer|UNVERIFIABLE|LOW|no||same as Zhangzhou Unit 1
710|Zhangzhou|4|constructor|CONFIRMED|HIGH|yes||same as Zhangzhou Unit 1
710|Zhangzhou|4|rpv_manufacturer|UNVERIFIABLE|LOW|no||same as Zhangzhou Unit 1
710|Zhangzhou|4|turbine_supplier|UNVERIFIABLE|LOW|no||same as Zhangzhou Unit 1
711|Lianjiang|1|architect_engineer|WRONG|HIGH|no|SNERDI (Shanghai Nuclear Engineering Research & Design Institute, SPIC subsidiary)|Search summary citing SNERDI as AE, "set up a dedicated team for the ancillary building," manages design/construction oversight for Lianjiang
711|Lianjiang|1|constructor|WRONG|HIGH|no|SNPTC (State Nuclear Power construction, SPIC subsidiary)|Wikipedia Lianjiang NPP + search summary: owner SPIC, operator Zhanjiang Nuclear Power Co (SPIC subsidiary), constructor SNPTC — this is a CAP1000/SPIC site, not CNNC
711|Lianjiang|1|rpv_manufacturer|WRONG|HIGH|no|Shanghai Electric Nuclear Power Group|Search summary: RPV for Lianjiang manufactured by Shanghai Electric Nuclear Power Group, delivered ~March 2025; not China First Heavy Industries
